,date,open,close,high,low,volume,code
560,2012-05-04,74.502,80.701,81.428,74.502,31879.0,600519
561,2012-05-07,81.362,81.122,83.808,80.106,34244.0,600519
562,2012-05-08,81.073,80.792,81.403,76.882,36664.0,600519
563,2012-05-09,78.32,78.081,79.585,75.081,32909.0,600519
564,2012-05-10,78.221,75.494,78.221,74.874,30574.0,600519
565,2012-05-11,75.742,75.486,76.155,74.006,23260.0,600519
566,2012-05-14,75.742,70.932,75.742,69.635,38797.0,600519
567,2012-05-15,70.039,71.701,72.155,69.213,16168.0,600519
568,2012-05-16,71.568,69.147,71.94,67.477,28139.0,600519
569,2012-05-17,69.23,69.056,70.287,67.982,34172.0,600519
570,2012-05-18,68.031,67.411,69.106,65.742,26277.0,600519
571,2012-05-21,67.13,71.767,72.866,67.13,28843.0,600519
572,2012-05-22,73.271,76.8,78.635,73.271,41458.0,600519
573,2012-05-23,76.775,77.783,79.13,75.742,24722.0,600519
574,2012-05-24,77.23,69.329,79.684,67.378,53743.0,600519
575,2012-05-25,69.329,67.957,69.849,65.825,30569.0,600519
576,2012-05-28,67.486,73.668,74.006,67.32,27833.0,600519
577,2012-05-30,75.337,76.287,77.378,74.916,25700.0,600519
578,2012-05-31,75.907,82.916,83.841,75.742,37367.0,600519
579,2012-06-01,84.006,85.965,88.139,82.94,38504.0,600519
580,2012-06-04,84.006,82.792,88.13,82.742,24327.0,600519
581,2012-06-05,83.577,86.32,87.147,83.354,24561.0,600519
582,2012-06-06,86.486,82.833,87.312,82.692,18728.0,600519
583,2012-06-07,84.329,83.99,86.205,83.015,19677.0,600519
584,2012-06-08,84.833,84.816,85.808,82.354,17286.0,600519
585,2012-06-11,84.75,81.982,85.849,80.205,33061.0,600519
586,2012-06-12,80.874,80.577,82.759,79.155,16372.0,600519
587,2012-06-13,81.114,84.825,84.982,79.957,20463.0,600519
588,2012-06-14,84.006,89.453,90.444,83.362,28704.0,600519
589,2012-06-15,89.808,88.453,90.957,85.469,19859.0,600519
590,2012-06-18,88.478,90.998,92.527,88.478,19538.0,600519
591,2012-06-19,89.882,88.717,92.411,87.279,17299.0,600519
592,2012-06-20,88.825,88.601,89.287,87.312,11393.0,600519
593,2012-06-21,88.601,85.478,88.635,84.668,17034.0,600519
594,2012-06-25,84.089,83.676,87.279,83.593,18434.0,600519
595,2012-06-26,83.345,83.882,84.734,79.56,26122.0,600519
596,2012-06-27,84.006,87.23,87.568,84.006,23257.0,600519
597,2012-06-28,87.213,82.469,87.312,82.345,22213.0,600519
598,2012-06-29,81.833,84.957,86.486,81.833,23224.0,600519
599,2012-07-02,85.659,87.188,89.742,82.37,25731.0,600519
600,2012-07-03,86.734,98.006,98.056,86.494,50158.0,600519
601,2012-07-04,99.709,101.081,102.106,95.577,45035.0,600519
602,2012-07-05,98.549,98.599,100.524,96.533,22749.0,600519
603,2012-07-06,98.838,105.483,107.128,97.392,39158.0,600519
604,2012-07-09,105.392,101.136,107.971,101.053,28527.0,600519
605,2012-07-10,100.946,97.557,103.169,97.119,26987.0,600519
606,2012-07-11,97.987,103.847,104.111,95.888,32009.0,600519
607,2012-07-12,103.929,102.235,109.632,101.359,37273.0,600519
608,2012-07-13,101.913,107.723,108.797,101.607,29548.0,600519
609,2012-07-16,107.227,107.351,110.516,107.062,29533.0,600519
610,2012-07-17,105.491,100.334,106.309,99.962,36030.0,600519
611,2012-07-18,100.202,93.062,102.103,88.88,74046.0,600519
612,2012-07-19,92.26,94.095,96.028,91.483,26580.0,600519
613,2012-07-20,93.5,91.508,97.838,91.351,26054.0,600519
614,2012-07-23,88.863,91.095,91.822,88.136,19811.0,600519
615,2012-07-24,89.466,96.714,100.681,89.466,34372.0,600519
616,2012-07-25,97.227,101.814,102.02,96.822,26170.0,600519
617,2012-07-26,101.276,97.59,105.078,96.979,23418.0,600519
618,2012-07-27,97.954,96.772,98.88,94.582,18421.0,600519
619,2012-07-30,96.607,97.095,99.376,95.202,17495.0,600519
620,2012-07-31,96.814,94.285,100.533,93.962,19465.0,600519
621,2012-08-01,94.07,91.483,96.095,90.524,26715.0,600519
622,2012-08-02,91.533,90.747,93.5,89.913,17054.0,600519
623,2012-08-03,91.028,94.714,94.747,90.756,16472.0,600519
624,2012-08-06,94.45,96.26,96.896,93.26,17320.0,600519
625,2012-08-07,96.252,98.797,99.516,95.673,18119.0,600519
626,2012-08-08,99.26,99.541,100.533,96.4,14893.0,600519
627,2012-08-09,98.714,106.252,106.855,98.219,30672.0,600519
628,2012-08-10,98.053,95.747,101.111,92.285,91225.0,600519
629,2012-08-13,95.971,95.574,96.962,94.582,23037.0,600519
630,2012-08-14,95.574,95.161,97.219,93.095,18786.0,600519
631,2012-08-15,94.731,92.376,95.078,91.855,22723.0,600519
632,2012-08-16,92.483,88.367,93.508,88.194,31482.0,600519
633,2012-08-17,87.657,80.384,87.657,79.458,59071.0,600519
634,2012-08-20,80.376,82.888,82.913,77.376,24052.0,600519
635,2012-08-21,82.904,85.483,88.88,82.904,26323.0,600519
636,2012-08-22,86.417,82.5,86.417,80.698,20423.0,600519
637,2012-08-23,82.268,79.268,82.268,77.45,27956.0,600519
638,2012-08-24,78.392,82.252,83.103,78.26,21676.0,600519
639,2012-08-27,81.111,79.458,81.219,78.342,20899.0,600519
640,2012-08-28,79.871,77.004,81.177,76.574,20294.0,600519
641,2012-08-29,76.566,71.739,76.566,71.417,30425.0,600519
642,2012-08-30,69.946,70.681,71.764,67.061,48348.0,600519
643,2012-08-31,70.78,72.235,74.086,70.119,22484.0,600519
644,2012-09-04,86.483,83.533,87.309,81.524,111508.0,600519
645,2012-09-05,82.764,84.053,84.805,82.351,27490.0,600519
646,2012-09-06,84.21,82.144,84.417,79.954,20794.0,600519
647,2012-09-07,83.342,90.285,91.442,83.342,42812.0,600519
648,2012-09-10,90.376,90.351,93.921,88.367,28169.0,600519
649,2012-09-11,89.21,88.739,89.21,87.293,16135.0,600519
650,2012-09-12,90.202,89.177,94.334,88.053,29023.0,600519
651,2012-09-13,89.334,88.946,90.235,87.557,14294.0,600519
652,2012-09-14,89.789,92.896,93.219,88.227,24586.0,600519
653,2012-09-17,93.095,90.037,94.483,89.954,20014.0,600519
654,2012-09-18,89.615,89.235,91.524,88.549,18277.0,600519
655,2012-09-19,88.582,81.987,89.789,80.822,40991.0,600519
656,2012-09-20,81.442,79.904,83.004,79.781,21517.0,600519
657,2012-09-21,79.301,81.185,83.177,79.144,15679.0,600519
658,2012-09-24,79.871,82.648,83.161,79.111,17634.0,600519
659,2012-09-25,82.739,87.731,87.789,81.938,26230.0,600519
660,2012-09-26,87.309,85.549,89.425,83.756,20362.0,600519
661,2012-09-27,84.83,89.533,90.268,84.442,27140.0,600519
662,2012-09-28,88.152,93.756,93.88,88.136,31283.0,600519
663,2012-10-08,93.342,88.913,93.342,86.88,23608.0,600519
664,2012-10-09,89.772,92.392,93.136,88.995,23410.0,600519
665,2012-10-10,91.442,92.119,92.954,89.582,13456.0,600519
666,2012-10-11,90.904,90.557,92.062,89.896,10625.0,600519
667,2012-10-12,91.128,91.863,92.921,90.392,11742.0,600519
668,2012-10-15,92.904,93.681,94.946,92.904,18883.0,600519
669,2012-10-16,93.185,97.07,98.119,93.185,27737.0,600519
670,2012-10-17,97.07,96.219,97.64,95.491,15980.0,600519
671,2012-10-18,96.607,98.235,100.946,96.4,22278.0,600519
672,2012-10-19,98.26,99.706,101.326,98.26,18629.0,600519
673,2012-10-22,99.442,97.673,100.144,95.409,19117.0,600519
674,2012-10-23,97.888,92.847,97.888,92.764,18702.0,600519
675,2012-10-24,92.764,94.152,94.847,92.351,10972.0,600519
676,2012-10-25,94.747,93.979,95.574,92.516,9159.0,600519
677,2012-10-26,96.169,89.863,96.384,89.02,24559.0,600519
678,2012-10-29,90.276,90.466,91.938,88.177,14490.0,600519
679,2012-10-30,90.45,92.747,93.5,89.962,15610.0,600519
680,2012-10-31,92.698,95.028,95.524,91.979,15845.0,600519
681,2012-11-01,95.747,96.731,97.929,94.21,18191.0,600519
682,2012-11-02,96.566,95.871,97.64,94.152,16974.0,600519
683,2012-11-05,94.739,91.376,94.739,89.954,22665.0,600519
684,2012-11-06,90.954,85.599,90.954,85.243,41713.0,600519
685,2012-11-07,84.83,86.871,87.334,84.83,16217.0,600519
686,2012-11-08,85.648,84.086,86.442,83.88,16261.0,600519
687,2012-11-09,84.078,84.673,85.491,83.723,11670.0,600519
688,2012-11-12,84.83,81.904,85.475,79.781,20464.0,600519
689,2012-11-13,81.524,79.095,81.524,77.144,20447.0,600519
690,2012-11-14,79.359,81.235,81.524,77.805,12238.0,600519
691,2012-11-15,79.871,78.425,79.871,77.665,11400.0,600519
692,2012-11-16,78.053,76.07,78.177,74.5,19677.0,600519
693,2012-11-19,76.07,67.516,76.07,63.26,70484.0,600519
694,2012-11-20,66.524,69.095,71.061,66.235,38078.0,600519
695,2012-11-21,69.004,71.318,72.268,65.648,33334.0,600519
696,2012-11-22,62.103,70.194,70.334,61.524,51520.0,600519
697,2012-11-23,68.318,74.276,74.913,68.309,29844.0,600519
698,2012-11-26,73.599,69.995,73.921,68.714,21954.0,600519
699,2012-11-27,69.995,72.235,73.334,69.276,20458.0,600519
700,2012-11-28,71.814,71.103,71.814,69.954,15017.0,600519
701,2012-11-29,71.111,71.838,72.533,70.896,15675.0,600519
702,2012-11-30,71.772,69.136,71.772,66.822,21371.0,600519
703,2012-12-03,66.648,56.061,66.648,55.119,79372.0,600519
704,2012-12-04,51.78,53.384,55.888,48.301,78705.0,600519
705,2012-12-05,51.194,53.128,56.334,46.508,111703.0,600519
706,2012-12-06,52.764,51.119,53.425,42.681,117561.0,600519
707,2012-12-07,53.417,54.904,58.128,53.078,99501.0,600519
708,2012-12-11,54.665,57.814,62.516,54.665,92232.0,600519
709,2012-12-12,60.037,65.706,65.814,57.971,64325.0,600519
710,2012-12-13,64.078,60.615,68.285,60.119,61996.0,600519
711,2012-12-14,58.384,62.45,63.756,54.665,78926.0,600519
712,2012-12-17,60.863,65.07,67.194,57.557,71361.0,600519
713,2012-12-18,65.169,67.913,69.772,65.136,46945.0,600519
714,2012-12-19,66.756,71.979,73.26,66.657,47569.0,600519
715,2012-12-20,71.194,71.111,72.764,68.789,34434.0,600519
716,2012-12-21,70.524,69.623,71.607,68.987,25092.0,600519
717,2012-12-24,65.83,59.69,65.83,55.904,100050.0,600519
718,2012-12-25,58.301,59.805,61.582,56.913,59533.0,600519
719,2012-12-26,59.028,60.243,61.524,58.144,44866.0,600519
720,2012-12-27,60.285,62.169,63.756,58.995,60926.0,600519
721,2012-12-28,62.185,66.07,68.78,62.185,56589.0,600519
722,2012-12-31,66.904,63.359,68.136,61.152,51914.0,600519
723,2013-01-04,65.822,61.64,65.822,60.037,58370.0,600519
724,2013-01-07,60.764,59.45,60.764,57.971,41271.0,600519
725,2013-01-08,58.533,64.863,64.871,58.533,65286.0,600519
726,2013-01-09,65.409,69.5,70.491,65.409,53749.0,600519
727,2013-01-10,68.78,67.888,69.954,66.648,30527.0,600519
728,2013-01-11,67.243,65.21,68.425,64.07,37009.0,600519
729,2013-01-14,62.929,63.69,64.417,58.227,68183.0,600519
730,2013-01-15,63.169,64.871,65.904,61.541,52635.0,600519
731,2013-01-16,60.037,60.863,61.524,58.946,69501.0,600519
732,2013-01-17,60.028,60.144,62.252,59.64,36201.0,600519
733,2013-01-18,60.987,59.012,61.26,55.995,55318.0,600519
734,2013-01-21,58.219,53.681,58.219,52.847,74779.0,600519
735,2013-01-22,52.442,54.938,55.681,46.814,73815.0,600519
736,2013-01-23,52.599,55.061,55.499,50.78,51013.0,600519
737,2013-01-24,54.169,52.566,55.987,51.607,59474.0,600519
738,2013-01-25,46.814,46.855,49.128,44.417,80007.0,600519
739,2013-01-28,44.334,38.136,45.822,37.723,158290.0,600519
740,2013-01-29,36.07,37.855,39.367,32.764,115447.0,600519
741,2013-01-30,36.937,39.475,41.433,36.632,71376.0,600519
742,2013-01-31,40.367,38.466,40.863,37.533,37816.0,600519
743,2013-02-01,38.45,38.533,40.838,37.747,45265.0,600519
744,2013-02-04,39.376,35.351,40.161,34.417,64964.0,600519
745,2013-02-05,35.202,43.037,43.095,34.252,87825.0,600519
746,2013-02-06,43.491,42.623,43.566,41.028,46195.0,600519
747,2013-02-07,41.855,43.648,44.789,40.466,48567.0,600519
748,2013-02-08,43.632,45.871,46.318,42.929,41572.0,600519
749,2013-02-18,46.235,39.119,46.235,38.549,56569.0,600519
750,2013-02-19,38.533,37.657,39.863,36.731,37737.0,600519
751,2013-02-20,36.896,37.64,39.359,35.26,36582.0,600519
752,2013-02-21,35.433,39.392,43.673,35.285,53832.0,600519
753,2013-02-22,40.202,43.995,44.83,40.202,62864.0,600519
754,2013-02-25,42.681,40.276,43.797,39.59,34549.0,600519
755,2013-02-26,39.954,37.202,42.681,37.169,43754.0,600519
756,2013-02-27,36.574,36.706,38.301,35.706,34158.0,600519
757,2013-02-28,37.557,35.243,37.557,32.764,56786.0,600519
758,2013-03-01,34.665,34.268,36.037,33.582,38003.0,600519
759,2013-03-04,34.185,35.012,36.582,34.185,52072.0,600519
760,2013-03-05,35.59,35.243,36.45,34.301,36974.0,600519
761,2013-03-06,36.07,37.078,37.144,34.128,49227.0,600519
762,2013-03-07,38.863,42.566,46.483,38.814,85190.0,600519
763,2013-03-08,44.342,42.789,45.574,42.409,35959.0,600519
764,2013-03-11,42.516,43.673,43.921,40.871,34965.0,600519
765,2013-03-12,44.334,41.177,44.417,39.376,25393.0,600519
766,2013-03-13,41.359,42.541,44.351,41.359,30769.0,600519
767,2013-03-14,41.442,38.499,43.318,38.268,35124.0,600519
768,2013-03-15,37.326,36.871,39.954,35.326,35961.0,600519
769,2013-03-18,36.814,30.656,36.814,29.615,78231.0,600519
770,2013-03-19,29.623,27.128,30.962,26.574,63414.0,600519
771,2013-03-20,27.194,31.037,31.599,26.235,71894.0,600519
772,2013-03-21,30.698,28.45,30.698,27.64,65392.0,600519
773,2013-03-22,28.202,30.326,31.028,27.566,45578.0,600519
774,2013-03-25,30.285,30.309,31.747,29.541,31966.0,600519
775,2013-03-26,30.367,31.012,32.111,29.797,32480.0,600519
776,2013-03-27,31.119,28.458,31.442,27.309,47662.0,600519
777,2013-03-28,27.871,28.483,29.607,24.756,41490.0,600519
778,2013-03-29,28.838,30.169,30.756,27.822,47717.0,600519
779,2013-04-01,29.533,26.937,29.838,26.632,29128.0,600519
780,2013-04-02,27.061,25.913,27.78,25.549,32524.0,600519
781,2013-04-03,25.888,26.028,26.979,25.475,21990.0,600519
782,2013-04-08,24.615,26.417,26.979,23.218,37732.0,600519
783,2013-04-09,26.061,25.822,26.896,25.078,24194.0,600519
784,2013-04-10,26.152,31.078,32.028,25.078,70858.0,600519
785,2013-04-11,31.111,30.218,31.937,29.706,29729.0,600519
786,2013-04-12,30.218,32.954,34.747,29.871,59800.0,600519
787,2013-04-15,32.987,33.376,34.136,31.128,28336.0,600519
788,2013-04-16,31.111,33.723,35.409,30.78,39137.0,600519
789,2013-04-17,34.086,38.128,38.359,34.045,42974.0,600519
790,2013-04-18,37.061,38.673,39.376,36.078,41956.0,600519
791,2013-04-19,38.88,38.739,39.276,36.805,39238.0,600519
792,2013-04-22,38.466,34.177,38.466,34.004,42745.0,600519
793,2013-04-23,34.004,32.607,35.227,32.516,30952.0,600519
794,2013-04-24,32.946,35.136,35.243,31.359,30402.0,600519
795,2013-04-25,34.433,36.648,37.359,33.772,25359.0,600519
796,2013-04-26,37.235,34.409,37.723,33.599,16307.0,600519
797,2013-05-02,33.59,32.028,33.632,30.309,28586.0,600519
798,2013-05-03,32.599,33.136,34.433,31.607,21460.0,600519
799,2013-05-06,33.59,37.557,37.706,32.747,30196.0,600519
800,2013-05-07,38.566,45.731,46.268,38.566,71020.0,600519
801,2013-05-08,45.822,46.723,47.64,44.442,42416.0,600519
802,2013-05-09,47.028,53.574,53.59,47.028,70134.0,600519
803,2013-05-10,53.433,53.516,56.665,52.607,48776.0,600519
804,2013-05-13,53.516,53.987,57.227,50.756,32579.0,600519
805,2013-05-14,52.681,48.623,53.508,47.648,36431.0,600519
806,2013-05-15,48.367,51.491,53.144,48.235,23264.0,600519
807,2013-05-16,50.954,51.648,56.326,49.293,45462.0,600519
808,2013-05-17,51.012,52.524,52.971,50.119,33556.0,600519
809,2013-05-20,53.26,51.772,54.648,51.318,30944.0,600519
810,2013-05-21,51.673,51.789,52.4,50.541,23102.0,600519
811,2013-05-22,52.309,55.466,56.4,51.855,46149.0,600519
812,2013-05-23,55.574,57.921,61.268,55.574,62247.0,600519
813,2013-05-24,59.21,56.673,61.83,55.904,45073.0,600519
814,2013-05-27,57.533,57.252,57.64,54.252,26778.0,600519
815,2013-05-28,57.458,57.673,58.64,55.533,23676.0,600519
816,2013-05-29,58.384,57.136,61.582,57.02,32340.0,600519
817,2013-05-30,56.566,56.111,58.235,55.086,25019.0,600519
818,2013-05-31,56.706,53.508,57.061,53.425,24590.0,600519
819,2013-06-03,54.334,57.623,58.012,53.574,40256.0,600519
820,2013-06-04,57.805,57.309,60.285,57.268,42356.0,600519
821,2013-06-05,57.549,56.871,57.971,55.557,23724.0,600519
822,2013-06-06,56.904,57.276,59.871,56.904,33877.0,600519
823,2013-06-07,57.168,58.119,61.209,55.846,25478.0,600519
824,2013-06-13,57.176,56.838,59.953,54.606,44998.0,600519
825,2013-06-14,56.54,56.267,57.077,52.598,32518.0,600519
826,2013-06-17,56.474,52.515,57.061,52.292,29689.0,600519
827,2013-06-18,52.251,54.309,54.433,50.069,27377.0,600519
828,2013-06-19,53.672,56.937,57.49,51.457,28909.0,600519
829,2013-06-20,56.631,54.383,57.474,53.449,25586.0,600519
830,2013-06-21,52.978,53.912,57.804,50.879,39654.0,600519
831,2013-06-24,54.276,49.325,54.598,48.962,40807.0,600519
832,2013-06-25,49.276,52.813,53.193,41.4,51352.0,600519
833,2013-06-26,51.697,51.887,52.796,48.631,32903.0,600519
834,2013-06-27,51.887,52.598,54.887,51.366,34135.0,600519
835,2013-06-28,51.995,54.904,55.804,51.995,28070.0,600519
836,2013-07-01,54.623,56.49,57.052,53.788,25828.0,600519
837,2013-07-02,56.474,59.515,60.375,55.11,33453.0,600519
838,2013-07-03,60.3,59.532,61.044,58.011,35424.0,600519
839,2013-07-04,58.788,58.416,61.094,58.383,24214.0,600519
840,2013-07-05,58.647,58.829,60.689,58.647,17779.0,600519
841,2013-07-08,58.631,57.209,59.466,55.424,24113.0,600519
842,2013-07-09,58.152,54.639,58.152,53.532,20233.0,600519
843,2013-07-10,53.945,56.119,56.333,52.028,33244.0,600519
844,2013-07-11,56.705,57.879,58.317,54.623,46056.0,600519
845,2013-07-12,57.168,51.962,58.54,51.871,42991.0,600519
846,2013-07-15,52.433,51.251,53.028,48.755,36607.0,600519
847,2013-07-16,51.424,53.73,54.003,49.226,37011.0,600519
848,2013-07-17,53.358,50.4,53.598,50.309,27388.0,600519
849,2013-07-18,50.466,48.871,50.838,47.738,25699.0,600519
850,2013-07-19,48.821,41.383,48.821,40.16,73319.0,600519
851,2013-07-22,41.094,40.449,42.276,38.937,27062.0,600519
852,2013-07-23,41.317,44.342,44.92,40.532,28756.0,600519
853,2013-07-24,44.185,40.234,44.185,38.978,44067.0,600519
854,2013-07-25,40.879,43.639,44.515,39.97,39540.0,600519
855,2013-07-26,42.201,40.523,42.862,40.466,19045.0,600519
856,2013-07-29,39.953,37.507,39.953,37.242,26883.0,600519
857,2013-07-30,36.664,35.119,37.474,32.771,42113.0,600519
858,2013-07-31,36.152,35.176,37.408,34.515,14590.0,600519
859,2013-08-01,36.4,37.978,38.482,35.639,24852.0,600519
860,2013-08-02,38.722,41.4,43.16,38.639,29240.0,600519
861,2013-08-05,41.4,40.961,42.011,39.639,18065.0,600519
862,2013-08-06,39.664,40.738,40.961,38.647,26562.0,600519
863,2013-08-07,40.383,41.689,43.573,39.499,28377.0,600519
864,2013-08-08,41.722,40.681,42.499,40.052,16076.0,600519
865,2013-08-09,40.92,38.755,41.449,37.193,22889.0,600519
866,2013-08-12,38.73,43.284,43.383,38.49,39390.0,600519
867,2013-08-13,43.036,44.639,45.094,41.788,25435.0,600519
868,2013-08-14,44.59,43.598,46.614,43.358,21721.0,600519
869,2013-08-15,43.738,42.581,45.672,42.523,15365.0,600519
870,2013-08-16,42.639,40.052,45.507,39.763,34973.0,600519
871,2013-08-19,40.879,40.689,41.3,38.895,19357.0,600519
872,2013-08-20,39.846,39.4,40.548,38.647,31250.0,600519
873,2013-08-21,40.557,40.292,40.672,38.4,23103.0,600519
874,2013-08-22,40.218,40.614,41.937,39.738,15501.0,600519
875,2013-08-23,41.35,38.887,41.358,37.656,19529.0,600519
876,2013-08-26,38.986,39.672,40.548,38.069,16885.0,600519
877,2013-08-27,39.532,39.019,39.532,38.069,24436.0,600519
878,2013-08-28,38.209,36.333,38.209,36.061,30603.0,600519
879,2013-08-29,36.416,35.16,36.697,34.854,21804.0,600519
880,2013-08-30,35.16,35.408,35.59,34.391,25861.0,600519
881,2013-09-02,28.813,21.474,28.813,21.457,224970.0,600519
882,2013-09-03,20.714,21.259,22.201,19.061,123211.0,600519
883,2013-09-04,21.54,21.623,22.821,21.209,76789.0,600519
884,2013-09-05,21.424,20.11,22.201,19.309,71283.0,600519
885,2013-09-06,19.97,20.119,20.631,19.697,37783.0,600519
886,2013-09-09,20.714,20.672,21.143,19.788,69270.0,600519
887,2013-09-10,20.548,21.226,21.441,19.953,54093.0,600519
888,2013-09-11,21.333,22.011,22.185,19.887,69012.0,600519
889,2013-09-12,22.061,21.317,22.532,20.887,47723.0,600519
890,2013-09-13,21.284,21.557,23.59,21.251,68254.0,600519
891,2013-09-16,22.052,19.598,22.052,19.548,58877.0,600519
892,2013-09-17,19.061,12.697,19.226,12.044,109057.0,600519
893,2013-09-18,12.449,13.193,13.59,11.209,67317.0,600519
894,2013-09-23,13.267,12.292,13.276,11.664,65409.0,600519
895,2013-09-24,12.449,8.978,13.49,8.895,98819.0,600519
896,2013-09-25,8.771,7.623,9.557,5.854,69789.0,600519
897,2013-09-26,6.664,7.838,8.499,6.664,47227.0,600519
898,2013-09-27,7.895,6.714,8.449,6.49,34639.0,600519
899,2013-09-30,6.606,8.267,8.573,6.267,50460.0,600519
900,2013-10-08,8.118,8.871,9.474,6.821,56867.0,600519
901,2013-10-09,8.813,9.135,9.474,8.152,40815.0,600519
902,2013-10-10,9.143,9.176,9.457,8.523,29045.0,600519
903,2013-10-11,7.738,9.573,9.829,7.738,36455.0,600519
904,2013-10-14,9.928,11.333,11.399,9.408,55274.0,600519
905,2013-10-15,11.408,15.135,15.59,10.862,69277.0,600519
906,2013-10-16,16.829,15.127,17.986,13.358,94813.0,600519
907,2013-10-17,15.416,15.085,16.416,14.515,48621.0,600519
908,2013-10-18,15.333,14.085,15.68,13.276,35574.0,600519
909,2013-10-21,14.523,15.829,16.003,13.441,47022.0,600519
910,2013-10-22,15.59,14.449,15.59,13.895,24581.0,600519
911,2013-10-23,14.317,14.672,15.49,13.449,26215.0,600519
912,2013-10-24,14.35,14.689,14.904,13.854,26255.0,600519
913,2013-10-25,14.11,8.92,14.11,7.986,58584.0,600519
914,2013-10-28,8.135,6.639,8.953,6.052,32141.0,600519
915,2013-10-29,6.788,5.672,7.209,4.598,35182.0,600519
916,2013-10-30,5.821,5.499,6.085,4.978,25343.0,600519
917,2013-10-31,5.548,7.581,8.738,5.424,34893.0,600519
918,2013-11-01,6.937,7.639,8.185,6.499,22154.0,600519
919,2013-11-04,7.862,8.598,9.118,7.714,19436.0,600519
920,2013-11-05,8.152,10.061,10.292,7.242,27843.0,600519
921,2013-11-06,10.201,11.333,12.457,9.557,44449.0,600519
922,2013-11-07,11.094,10.771,11.523,8.895,21358.0,600519
923,2013-11-08,10.466,8.433,11.614,8.325,21537.0,600519
924,2013-11-11,9.97,11.251,13.011,8.466,52328.0,600519
925,2013-11-12,11.143,15.623,16.044,10.838,69478.0,600519
926,2013-11-13,15.003,15.523,16.953,14.185,31881.0,600519
927,2013-11-14,15.755,14.986,15.755,13.019,24042.0,600519
928,2013-11-15,14.714,14.466,15.441,13.358,33597.0,600519
929,2013-11-18,14.928,14.507,15.639,13.937,41571.0,600519
930,2013-11-19,14.515,13.953,15.094,12.697,41166.0,600519
931,2013-11-20,13.887,13.325,14.036,12.78,25517.0,600519
932,2013-11-21,13.011,10.515,13.515,10.424,32991.0,600519
933,2013-11-22,10.515,10.358,11.085,9.953,28110.0,600519
934,2013-11-25,9.788,12.391,13.16,9.573,26181.0,600519
935,2013-11-26,12.441,11.606,13.143,11.441,16406.0,600519
936,2013-11-27,11.614,11.581,12.606,10.466,15679.0,600519
937,2013-11-28,11.606,13.135,13.813,11.606,22240.0,600519
938,2013-11-29,12.449,12.813,12.986,11.557,20423.0,600519
939,2013-12-02,11.631,8.961,11.846,8.73,42892.0,600519
940,2013-12-03,8.771,9.623,9.904,7.771,32882.0,600519
941,2013-12-04,9.523,10.366,10.813,8.788,33510.0,600519
942,2013-12-05,10.333,9.135,10.333,9.102,19326.0,600519
943,2013-12-06,8.953,10.59,10.879,8.317,29150.0,600519
944,2013-12-09,10.466,9.92,10.548,8.317,25371.0,600519
945,2013-12-10,9.565,9.102,9.887,8.482,25392.0,600519
946,2013-12-11,9.028,8.639,9.639,8.457,19868.0,600519
947,2013-12-12,8.59,8.647,9.424,8.482,18306.0,600519
948,2013-12-13,8.507,8.647,9.466,8.499,19267.0,600519
949,2013-12-16,8.325,5.813,8.664,5.73,32869.0,600519
950,2013-12-17,5.796,6.011,7.267,5.342,15641.0,600519
951,2013-12-18,5.829,5.416,6.251,5.267,20105.0,600519
952,2013-12-19,6.077,4.309,6.168,4.267,17813.0,600519
953,2013-12-20,4.391,0.59,4.804,0.052,38556.0,600519
954,2013-12-23,0.408,0.474,1.408,0.152,19222.0,600519
955,2013-12-24,0.879,0.557,1.457,0.366,27897.0,600519
956,2013-12-25,0.879,0.267,1.185,-0.039,18439.0,600519
957,2013-12-26,0.052,-0.989,0.242,-1.485,34156.0,600519
958,2013-12-27,-0.609,0.218,1.069,-0.989,25455.0,600519
959,2013-12-30,0.424,-1.22,0.862,-1.609,32166.0,600519
960,2013-12-31,-1.601,2.019,2.788,-2.84,57546.0,600519
961,2014-01-02,1.697,0.036,1.697,-0.278,21976.0,600519
962,2014-01-03,-0.568,-1.617,-0.113,-2.237,23341.0,600519
963,2014-01-06,-2.526,-4.303,-0.857,-4.328,30229.0,600519
964,2014-01-07,-4.816,-4.444,-3.791,-5.568,18039.0,600519
965,2014-01-08,-4.501,-5.402,-3.931,-6.551,31989.0,600519
966,2014-01-09,-5.733,-5.452,-3.419,-6.063,47886.0,600519
967,2014-01-10,-5.725,-5.51,-4.551,-6.518,21126.0,600519
968,2014-01-13,-5.485,-4.997,-2.989,-5.667,37646.0,600519
969,2014-01-14,-4.741,-3.824,-3.427,-5.816,23474.0,600519
970,2014-01-15,-4.485,-5.931,-3.956,-6.518,19720.0,600519
971,2014-01-16,-5.857,-3.262,-2.882,-5.948,39119.0,600519
972,2014-01-17,-3.419,-4.658,-2.716,-4.807,32363.0,600519
973,2014-01-20,-3.336,0.705,1.127,-4.063,60090.0,600519
974,2014-01-21,0.052,0.871,2.292,-0.485,35404.0,600519
975,2014-01-22,0.862,6.804,7.333,0.3,73667.0,600519
976,2014-01-23,6.813,6.738,7.821,4.813,40258.0,600519
977,2014-01-24,6.251,7.904,8.061,5.433,35780.0,600519
978,2014-01-27,7.399,12.242,14.747,7.209,83510.0,600519
979,2014-01-28,12.044,10.978,13.276,9.557,36401.0,600519
980,2014-01-29,11.441,9.152,12.499,8.722,31520.0,600519
981,2014-01-30,8.73,5.176,9.102,4.185,37223.0,600519
